Date,wdf_A01,wdf_A02,wdf_A03,wdf_A04,wdf_A05,wdf_A06,wdf_A07,wdf_A08,wdf_A09,wdf_A10,wdf_A11,wdf_A12,wdf_A13,wdf_A14,wdf_A15,wde_A01,wde_A02,wde_A03,wde_A04,wde_A05,wde_A06,wde_A07,wde_A08,wde_A09,wde_A10,wde_A11,wde_A12,wde_A13,wde_A14,wde_A15
2023-11-30,,,,,,,,,,,,,,,,36.865,34.4343,33.6158,33.2798,32.8853,29.804,29.804,29.804,33.2493,33.2493,33.2493,32.5463,32.5463,32.5463,30.4393
2023-12-01,,,,,,,,,,,,,,,,36.8325,34.4948,33.6755,33.377,32.9908,30.0655,30.0655,30.0655,33.3413,33.3413,33.3413,32.4958,32.4958,32.4958,30.3348
2023-12-04,,,,,,,,,,,,,,,,36.8628,34.468,33.7805,33.4798,32.927,30.247,30.247,30.247,33.9625,33.9625,33.9625,32.5198,32.5198,32.5198,30.3608
2023-12-05,,,,,,,,,,,,,,,,36.6758,34.4933,33.6948,33.4023,32.806,30.1545,30.1545,30.1545,33.882,33.882,33.882,32.5175,32.5175,32.5175,30.3375
2023-12-06,,,,,,,,,,,,,,,,36.917,34.6535,33.4648,33.1985,32.2123,29.425,29.425,29.425,33.3128,33.3128,33.3128,32.3263,32.3263,32.3263,29.9333
2023-12-07,,,,,,,,,,,,,,,,36.9375,35.4938,33.6508,33.4228,32.9765,29.5478,29.5478,29.5478,33.4855,33.4855,33.4855,32.3883,32.3883,32.3883,29.9593
2023-12-08,,,,,,,,,,,,,,,,36.2778,35.0883,33.5375,33.281,32.2213,29.3668,29.3668,29.3668,33.2318,33.2318,33.2318,32.3383,32.3383,32.3383,29.7273
2023-12-11,,,,,,,,,,,,,,,,35.784,34.9838,33.1235,32.8543,31.6108,29.3165,29.3165,29.3165,33.1108,33.1108,33.1108,32.285,32.285,32.285,29.703
2023-12-12,,,,,,,,,,,,,,,,36.1695,35.625,33.2978,33.0285,31.9403,29.3983,29.3983,29.3983,33.284,33.284,33.284,32.285,32.285,32.285,29.751
2023-12-13,,,,,,,,,,,,,,,,36.6245,36.0635,33.417,33.1478,31.8885,29.3385,29.3385,29.3385,32.9505,32.9505,32.9505,32.26,32.26,32.26,29.775
2023-12-14,,,,,,,,,,,,,,,,37.9625,36.7925,33.5318,33.2633,32.4255,29.5408,29.5408,29.5408,32.8868,32.8868,32.8868,32.26,32.26,32.26,29.792
2023-12-15,,,,,,,,,,,,,,,,38.8383,37.7298,33.725,33.4595,32.7035,29.6078,29.6078,29.6078,32.9343,32.9343,32.9343,32.3288,32.3288,32.3288,29.8368
2023-12-18,,,,,,,,,,,,,,,,41.3198,39.2903,34.6085,34.061,33.4078,29.7205,29.7205,29.7205,33.0778,33.0778,33.0778,32.4288,32.4288,32.4288,29.9368
2023-12-19,,,,,,,,,,,,,,,,40.725,38.8808,34.5235,33.9873,32.623,29.532,29.532,29.532,33.1955,33.1955,33.1955,32.4473,32.4473,32.4473,30.1343
2023-12-20,,,,,,,,,,,,,,,,39.938,35.2838,34.7475,33.4845,29.7908,29.7908,29.7908,33.3113,33.3113,33.3113,32.5425,32.5425,32.5425,30.3895,30.3895
2023-12-21,,,,,,,,,,,,,,,,39.6718,35.6018,34.7138,32.6423,29.9288,29.9288,29.9288,33.2423,33.2423,33.2423,32.5463,32.5463,32.5463,30.3913,30.3913
2023-12-22,,,,,,,,,,,,,,,,40.02,35.6288,34.7183,32.7578,29.9205,29.9205,29.9205,33.2795,33.2795,33.2795,32.6933,32.6933,32.6933,30.3523,30.3523
2023-12-26,,,,,,,,,,,,,,,,40.02,35.6288,34.7183,32.7578,29.9205,29.9205,29.9205,33.2795,33.2795,33.2795,32.6933,32.6933,32.6933,30.3523,30.3523
2023-12-27,,,,,,,,,,,,,,,,39.7013,36.2563,35.345,33.278,30.1148,30.1148,30.1148,33.398,33.398,33.398,32.703,32.703,32.703,30.399,30.399
2023-12-28,,,,,,,,,,,,,,,,39.5985,36.2713,35.33,33.2593,30.1148,30.1148,30.1148,33.3965,33.3965,33.3965,32.7008,32.7008,32.7008,30.3968,30.3968
2023-12-29,,,,,,,,,,,,,,,,39.498,36.179,35.2528,33.2593,30.1148,30.1148,30.1148,33.3965,33.3965,33.3965,32.7008,32.7008,32.7008,30.3968,30.3968
2024-01-02,,,,,,,,,,,,,,,,39.4889,35.6235,34.7565,33.6368,30.2656,30.2656,30.2656,33.3774,33.3774,33.3774,32.8155,32.8155,32.8155,30.4535,30.4535
2024-01-03,,,,,,,,,,,,,,,,40.2632,35.5991,34.4201,33.2456,30.3506,30.3506,30.3506,33.7386,33.7386,33.7386,32.8085,32.8085,32.8085,30.5495,30.5495
2024-01-04,,,,,,,,,,,,,,,,39.3633,34.9841,33.5538,32.2128,30.3703,30.3703,30.3703,33.7001,33.7001,33.7001,32.8063,32.8063,32.8063,30.5483,30.5483
2024-01-05,,,,,,,,,,,,,,,,37.3472,35.0745,33.483,32.037,30.3628,30.3628,30.3628,33.6963,33.6963,33.6963,32.8298,32.8298,32.8298,30.5738,30.5738
2024-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-08,,,,,,,,,,,,,,,,38.201,35.6454,33.9256,32.4354,30.6276,30.6276,30.6276,34.1762,34.1762,34.1762,32.8313,32.8313,32.8313,30.5733,30.5733
2024-01-09,,,,,,,,,,,,,,,,39.5602,36.0691,34.3471,33.2738,31.4612,31.4612,31.4612,34.7753,34.7753,34.7753,32.8788,32.8788,32.8788,30.6868,30.6868
2024-01-10,,,,,,,,,,,,,,,,39.7249,36.3536,34.6301,33.5486,31.2042,31.2042,31.2042,34.7804,34.7804,34.7804,32.8773,32.8773,32.8773,30.6453,30.6453
2024-01-11,,,,,,,,,,,,,,,,39.0223,35.9984,34.2764,33.2114,31.2054,31.2054,31.2054,34.6444,34.6444,34.6444,32.8125,32.8125,32.8125,30.5835,30.5835
2024-01-12,,,,,,,,,,,,,,,,39.7001,36.4346,34.7396,33.7114,31.1771,31.1771,31.1771,35.1811,35.1811,35.1811,32.868,32.868,32.868,30.676,30.676
2024-01-16,,,,,,,,,,,,,,,,40.751,37.5505,35.8157,34.339,31.5069,31.5069,31.5069,35.7384,35.7384,35.7384,32.7923,32.7923,32.7923,30.7223,30.7223
2024-01-17,,,,,,,,,,,,,,,,40.2214,37.5263,35.7983,34.1115,31.6898,31.6898,31.6898,35.6015,35.6015,35.6015,32.956,32.956,32.956,30.753,30.753
2024-01-18,,,,,,,,,,,,,,,,38.9414,36.7661,35.2436,33.6896,31.0336,31.0336,31.0336,35.0791,35.0791,35.0791,33.161,33.161,33.161,30.94,30.94
2024-01-19,,,,,,,,,,,,,,,,39.5492,36.9233,35.925,34.5173,31.259,31.259,31.259,35.6015,35.6015,35.6015,33.0708,33.0708,33.0708,30.8628,30.8628
2024-01-22,,,,,,,,,,,,,,,,39.6238,37.2725,36.236,34.7938,31.5785,31.5785,31.5785,35.8362,35.8362,35.8362,33.0708,33.0708,33.0708,30.8648,30.8648
2024-01-23,,,,,,,,,,,,,,,,36.5338,35.918,34.7683,31.3873,31.3873,31.3873,35.8197,35.8197,35.8197,33.0708,33.0708,33.0708,30.8648,30.8648,30.8648
2024-01-24,,,,,,,,,,,,,,,,36.4,35.6725,34.1005,31.3408,31.3408,31.3408,35.3913,35.3913,35.3913,33.077,33.077,33.077,30.871,30.871,30.871
2024-01-25,,,,,,,,,,,,,,,,36.9812,36.202,34.8895,31.4145,31.4145,31.4145,35.6085,35.6085,35.6085,33.0395,33.0395,33.0395,30.7975,30.7975,30.7975
2024-01-26,,,,,,,,,,,,,,,,38.4985,37.0328,35.3781,31.6729,31.6729,31.6729,35.9021,35.9021,35.9021,33.1068,33.1068,33.1068,30.8988,30.8988,30.8988
2024-01-29,,,,,,,,,,,,,,,,39.8225,37.3241,35.436,32.4114,32.4114,32.4114,36.4781,36.4781,36.4781,33.2178,33.2178,33.2178,31.2408,31.2408,31.2408
2024-01-30,,,,,,,,,,,,,,,,39.1151,37.1091,35.2944,32.1867,32.1867,32.1867,36.2337,36.2337,36.2337,33.223,33.223,33.223,31.259,31.259,31.259
2024-01-31,,,,,,,,,,,,,,,,39.1469,37.0553,35.2617,33.032,31.7303,31.7303,36.2851,36.2851,36.2851,33.223,33.223,33.223,31.348000000000003,31.348000000000003,31.348000000000003
2024-02-01,,,,,,,,,,,,,,,,39.2306,37.0813,35.4609,34.0785,31.2401,31.2401,36.67,36.67,36.67,34.4113,34.4113,34.4113,31.745,31.745,31.745
2024-02-02,,,,,,,,,,,,,,,,38.5444,36.3531,34.9104,33.7058,31.0913,31.0913,36.6028,36.6028,36.6028,34.4105,34.4105,34.4105,31.7615,31.7615,31.7615
2024-02-05,,,,,,,,,,,,,,,,39.4396,36.8389,34.7672,33.7305,31.1756,31.1756,36.6861,36.6861,36.6861,34.4105,34.4105,34.4105,31.7615,31.7615,31.7615
2024-02-06,,,,,,,,,,,,,,,,39.2732,36.7648,34.8844,33.6938,31.3207,31.3207,36.7239,36.7239,36.7239,34.4105,34.4105,34.4105,31.7615,31.7615,31.7615
2024-02-07,,,,,,,,,,,,,,,,39.7292,37.3719,35.2892,34.0514,31.5794,31.5794,36.9616,36.9616,36.9616,34.6605,34.6605,34.6605,31.7615,31.7615,31.7615
2024-02-08,,,,,,,,,,,,,,,,40.3475,37.6419,35.5307,34.4399,33.0222,33.0222,37.3089,37.3089,37.3089,34.8153,34.8153,34.8153,31.9178,31.9178,31.9178
2024-02-09,,,,,,,,,,,,,,,,40.0275,36.6894,35.0816,34.3454,32.4815,32.4815,36.8681,36.8681,36.8681,34.8213,34.8213,34.8213,31.9215,31.9215,31.9215
2024-02-12,,,,,,,,,,,,,,,,40.2857,37.8045,35.6353,34.3934,33.3315,33.3315,37.2151,37.2151,37.2151,34.8838,34.8838,34.8838,31.9465,31.9465,31.9465
2024-02-13,,,,,,,,,,,,,,,,40.9506,37.5904,35.2393,34.1125,32.9808,32.9808,37.3546,37.3546,37.3546,34.8838,34.8838,34.8838,31.9465,31.9465,31.9465
2024-02-14,,,,,,,,,,,,,,,,40.3241,37.1516,34.9233,34.1027,32.9192,32.9192,37.2953,37.2953,37.2953,34.9435,34.9435,34.9435,31.6115,31.6115,31.6115
2024-02-15,,,,,,,,,,,,,,,,40.4379,37.4981,34.9683,34.033,33.0674,33.0674,37.3443,37.3443,37.3443,35.0113,35.0113,35.0113,31.629,31.629,31.629
2024-02-16,,,,,,,,,,,,,,,,40.1145,36.5887,34.4539,34.126,33.3153,33.3153,37.2916,37.2916,37.2916,35.0113,35.0113,35.0113,31.629,31.629,31.629
2024-02-20,,,,,,,,,,,,,,,,39.6782,36.7266,34.6864,34.0292,33.1586,33.1586,37.1076,37.1076,37.1076,34.9623,34.9623,34.9623,31.6258,31.6258,31.6258
2024-02-21,,,,,,,,,,,,,,,,36.4507,34.4747,33.753,32.8419,32.8419,36.9244,36.9244,36.9244,34.966,34.966,34.966,31.6475,31.6475,31.6475,30.5718
2024-02-22,,,,,,,,,,,,,,,,35.9888,34.4442,33.7229,32.8073,32.8073,36.9214,36.9214,36.9214,35.0988,35.0988,35.0988,31.676,31.676,31.676,30.6876
2024-02-23,,,,,,,,,,,,,,,,35.811,34.5692,33.8019,32.8626,32.8626,36.7909,36.7909,36.7909,35.1313,35.1313,35.1313,31.6988,31.6988,31.6988,30.71
2024-02-26,,,,,,,,,,,,,,,,35.4468,34.2493,33.5064,32.1982,32.1982,36.5318,36.5318,36.5318,35.1313,35.1313,35.1313,31.683,31.683,31.683,30.6549
2024-02-27,,,,,,,,,,,,,,,,35.0948,33.822,33.2595,32.138,32.138,36.7245,36.7245,36.7245,35.1328,35.1328,35.1328,31.683,31.683,31.683,30.6856
2024-02-28,,,,,,,,,,,,,,,,34.5944,33.593,33.204,32.1265,32.1265,36.696,36.696,36.696,35.1328,35.1328,35.1328,31.683,31.683,31.683,30.6856
2024-02-29,,,,,,,,,,,,,,,,34.234,32.8071,32.6268,31.9533,32.1648,36.8666,36.8666,36.8666,35.1703,35.1703,35.1703,31.6888,31.6888,31.6888,30.689
2024-03-01,,,,,,,,,,,,,,,,34.4222,32.9528,32.6914,32.1426,32.5507,36.9131,36.9131,36.9131,35.1703,35.1703,35.1703,31.6888,31.6888,31.6888,30.752
2024-03-04,,,,,,,,,,,,,,,,34.9113,33.797,33.1472,32.4986,32.9442,37.2362,37.2362,37.2362,35.335,35.335,35.335,31.7285,31.7285,31.7285,30.7793
2024-03-05,,,,,,,,,,,,,,,,35.046,33.8735,33.2292,32.5806,33.1275,37.5798,37.5798,37.5798,35.3755,35.3755,35.3755,31.844,31.844,31.844,30.8993
2024-03-06,,,,,,,,,,,,,,,,34.6095,33.575,32.9037,32.2523,32.632,37.3186,37.3186,37.3186,35.3755,35.3755,35.3755,31.844,31.844,31.844,30.8408
2024-03-07,,,,,,,,,,,,,,,,34.4738,33.8229,32.9037,32.2523,32.3305,37.2218,37.2218,37.2218,35.3755,35.3755,35.3755,31.8463,31.8463,31.8463,30.8246
2024-03-08,,,,,,,,,,,,,,,,35.5796,34.5309,33.0267,32.4143,33.1148,37.1309,37.1309,37.1309,35.1343,35.1343,35.1343,31.7773,31.7773,31.7773,31.0458
2024-03-11,,,,,,,,,,,,,,,,35.8515,34.7864,33.0651,32.4256,33.1174,37.399,37.399,37.399,35.142,35.142,35.142,31.826,31.826,31.826,31.2905
2024-03-12,,,,,,,,,,,,,,,,35.3973,34.8383,33.0161,32.3736,32.7179,37.2585,37.2585,37.2585,35.9503,35.9503,35.9503,32.7848,32.7848,32.7848,30.868
2024-03-13,,,,,,,,,,,,,,,,35.7012,35.0298,33.3936,32.6013,33.835,37.3702,37.3702,37.3702,36.065,36.065,36.065,32.8785,32.8785,32.8785,30.9678
2024-03-14,,,,,,,,,,,,,,,,36.2382,35.2833,33.3936,32.6928,34.0778,37.4165,37.4165,37.4165,36.1093,36.1093,36.1093,32.9205,32.9205,32.9205,31.0181
2024-03-15,,,,,,,,,,,,,,,,36.8066,35.9753,33.8873,33.1404,34.9995,38.4772,38.4772,38.4772,36.227,36.227,36.227,33.1428,33.1428,33.1428,31.5146
2024-03-18,,,,,,,,,,,,,,,,36.2909,35.3923,33.6023,32.8984,33.9564,38.1565,38.1565,38.1565,36.3688,36.3688,36.3688,33.2258,33.2258,33.2258,31.9618
2024-03-19,,,,,,,,,,,,,,,,36.1989,34.6004,33.3657,32.6745,33.2233,37.5575,37.5575,37.5575,36.2953,36.2953,36.2953,33.2318,33.2318,33.2318,31.844
2024-03-20,,,,,,,,,,,,,,,,35.7254,35.1587,33.1666,32.5101,32.4181,37.2946,37.2946,37.2946,36.284,36.284,36.284,33.2318,33.2318,33.2318,31.8421
2024-03-21,,,,,,,,,,,,,,,,35.8178,35.3709,33.501,32.6753,33.1209,37.4026,37.4026,37.4026,36.284,36.284,36.284,33.2318,33.2318,33.2318,31.8421
2024-03-22,,,,,,,,,,,,,,,,36.4259,35.916,34.0646,33.1984,35.1111,37.9907,37.9907,37.9907,36.3465,36.3465,36.3465,33.2443,33.2443,33.2443,31.8546
2024-03-25,,,,,,,,,,,,,,,,36.0548,33.9222,33.0289,35.1202,37.9253,37.9253,37.9253,36.3465,36.3465,36.3465,33.2443,33.2443,33.2443,31.8546,31.8546
2024-03-26,,,,,,,,,,,,,,,,35.6743,34.1504,33.0741,34.4312,37.8338,37.8338,37.8338,36.3465,36.3465,36.3465,33.2443,33.2443,33.2443,31.8546,31.8546
2024-03-27,,,,,,,,,,,,,,,,35.6723,34.1964,33.0976,34.6256,37.9253,37.9253,37.9253,36.5073,36.5073,36.5073,33.2455,33.2455,33.2455,32.0201,32.0201
2024-03-28,,,,,,,,,,,,,,,,36.2738,34.9961,33.8058,34.1811,37.9838,37.9838,37.9838,36.517,36.517,36.517,33.2493,33.2493,33.2493,32.0509,32.0509
2024-04-01,,,,,,,,,,,,,,,,36.2738,34.9961,33.8058,34.1811,37.9838,37.9838,37.9838,36.517,36.517,36.517,33.2493,33.2493,33.2493,32.0509,32.0509
2024-04-02,,,,,,,,,,,,,,,,36.5274,35.1576,33.825,34.7784,38.3457,38.3457,38.3457,36.5373,36.5373,36.5373,33.2658,33.2658,33.2658,31.795,31.795
2024-04-03,,,,,,,,,,,,,,,,36.9251,35.7452,34.2055,35.2093,38.8881,38.8881,38.8881,36.66,36.66,36.66,33.2783,33.2783,33.2783,31.8086,31.8086
2024-04-04,,,,,,,,,,,,,,,,38.2917,36.5689,34.6497,35.7652,39.3048,39.3048,39.3048,37.381,37.381,37.381,33.6763,33.6763,33.6763,32.5839,32.5839
2024-04-05,,,,,,,,,,,,,,,,38.185,36.7361,34.8177,35.9339,39.4593,39.4593,39.4593,37.381,37.381,37.381,33.6763,33.6763,33.6763,32.5839,32.5839
2024-04-08,,,,,,,,,,,,,,,,38.0408,36.7451,34.763,35.9414,39.5816,39.5816,39.5816,37.4013,37.4013,37.4013,33.6793,33.6793,33.6793,32.5963,32.5963
2024-04-09,,,,,,,,,,,,,,,,38.3199,36.9767,34.9229,36.0939,39.6079,39.6079,39.6079,37.4223,37.4223,37.4223,33.6965,33.6965,33.6965,32.6116,32.6116
2024-04-10,,,,,,,,,,,,,,,,38.6549,37.1097,34.9654,35.9862,39.9537,39.9537,39.9537,37.1745,37.1745,37.1745,33.698,33.698,33.698,32.6128,32.6128
2024-04-11,,,,,,,,,,,,,,,,38.8256,37.7278,35.6333,36.6426,40.5107,40.5107,40.5107,37.9103,37.9103,37.9103,34.0555,34.0555,34.0555,33.2046,33.2046
2024-04-12,,,,,,,,,,,,,,,,39.2828,37.4348,35.9469,37.1249,40.4443,40.4443,40.4443,37.989,37.989,37.989,34.0968,34.0968,34.0968,33.1446,33.1446
2024-04-15,,,,,,,,,,,,,,,,38.8293,36.7296,35.4047,36.7109,40.2334,40.2334,40.2334,37.745,37.745,37.745,34.063,34.063,34.063,33.0928,33.0928
2024-04-16,,,,,,,,,,,,,,,,37.901,36.1029,35.0822,36.1897,39.5267,39.5267,39.5267,37.6875,37.6875,37.6875,34.0795,34.0795,34.0795,33.0045,33.0045
2024-04-17,,,,,,,,,,,,,,,,37.2916,35.7477,34.8095,35.865,39.5027,39.5027,39.5027,37.6793,37.6793,37.6793,33.9105,33.9105,33.9105,32.7834,32.7834
2024-04-18,,,,,,,,,,,,,,,,37.1738,35.6096,34.6428,35.7224,39.4418,39.4418,39.4418,37.4848,37.4848,37.4848,33.841,33.841,33.841,32.5434,32.5434
2024-04-19,,,,,,,,,,,,,,,,36.8111,35.0563,34.1934,35.1998,38.9786,38.9786,38.9786,37.3173,37.3173,37.3173,33.9693,33.9693,33.9693,32.4928,32.4928
2024-04-22,,,,,,,,,,,,,,,,36.8711,34.8749,33.8176,35.0424,38.8969,38.8969,38.8969,37.2558,37.2558,37.2558,33.9168,33.9168,33.9168,32.5498,32.5498
2024-04-23,,,,,,,,,,,,,,,,35.3353,34.0482,35.637,39.3909,39.3909,39.3909,37.3705,37.3705,37.3705,34.0733,34.0733,34.0733,32.8891,32.8891,32.8891
2024-04-24,,,,,,,,,,,,,,,,36.8636,35.3318,36.5214,39.776,39.776,39.776,37.7493,37.7493,37.7493,34.4343,34.4343,34.4343,33.588,33.588,33.588
2024-04-25,,,,,,,,,,,,,,,,37.3901,36.1958,37.0268,40.2548,40.2548,40.2548,38.062,38.062,38.062,34.6293,34.6293,34.6293,33.3881,33.3881,33.3881
2024-04-26,,,,,,,,,,,,,,,,37.5668,36.1563,37.1341,40.1327,40.1327,40.1327,38.0733,38.0733,38.0733,34.633,34.633,34.633,33.3656,33.3656,33.3656
2024-04-29,,,,,,,,,,,,,,,,37.301,35.8861,36.8601,39.9329,39.9329,39.9329,38.0673,38.0673,38.0673,34.624,34.624,34.624,33.2531,33.2531,33.2531
2024-04-30,,,,,,,,,,,,,,,,36.653,35.3291,36.3407,37.659,40.4017,40.4017,37.4613,37.4613,37.4613,34.4805,34.4805,34.4805,32.5165,32.5165,32.5165
2024-05-01,,,,,,,,,,,,,,,,36.9383,35.1507,36.2559,37.8719,41.0691,41.0691,37.3813,37.3813,37.3813,34.3573,34.3573,34.3573,32.409,32.409,32.409
2024-05-02,,,,,,,,,,,,,,,,37.6911,35.8127,36.8011,37.9313,41.079,41.079,37.3888,37.3888,37.3888,34.4,34.4,34.4,32.4128,32.4128,32.4128
2024-05-03,,,,,,,,,,,,,,,,37.5071,36.0815,36.7701,37.959,41.0708,41.0708,37.3925,37.3925,37.3925,34.4015,34.4015,34.4015,32.4128,32.4128,32.4128
2024-05-06,,,,,,,,,,,,,,,,37.5071,36.0815,36.7701,37.959,41.0708,41.0708,37.3925,37.3925,37.3925,34.4015,34.4015,34.4015,32.4128,32.4128,32.4128
2024-05-07,,,,,,,,,,,,,,,,37.3339,36.0812,36.7499,37.875,40.9665,40.9665,37.2328,37.2328,37.2328,34.346,34.346,34.346,32.3663,32.3663,32.3663
2024-05-08,,,,,,,,,,,,,,,,37.2834,36.0248,36.6971,37.8215,40.8283,40.8283,37.1605,37.1605,37.1605,34.307,34.307,34.307,32.3538,32.3538,32.3538
2024-05-09,,,,,,,,,,,,,,,,37.0494,35.9933,36.6124,37.7443,40.6003,40.6003,37.076,37.076,37.076,34.215,34.215,34.215,32.2618,32.2618,32.2618
2024-05-10,,,,,,,,,,,,,,,,36.6647,35.8628,36.5764,37.6783,40.6097,40.6097,37.1435,37.1435,37.1435,33.9983,33.9983,33.9983,32.2618,32.2618,32.2618
2024-05-13,,,,,,,,,,,,,,,,36.048,35.3473,36.104,37.5613,40.3281,40.3281,36.9495,36.9495,36.9495,33.595,33.595,33.595,31.886,31.886,31.886
2024-05-14,,,,,,,,,,,,,,,,35.8148,34.8111,35.5016,37.1629,39.882,39.882,36.855,36.855,36.855,33.2433,33.2433,33.2433,31.754,31.754,31.754
2024-05-15,,,,,,,,,,,,,,,,36.6129,35.1011,35.7843,37.3159,40.3722,40.3722,36.6863,36.6863,36.6863,33.4293,33.4293,33.4293,31.8253,31.8253,31.8253
2024-05-16,,,,,,,,,,,,,,,,36.2405,35.8448,36.1577,37.4687,40.5644,40.5644,36.836,36.836,36.836,33.588,33.588,33.588,31.959,31.959,31.959
2024-05-17,,,,,,,,,,,,,,,,36.8671,35.9547,36.2444,37.3114,40.3677,40.3677,36.8285,36.8285,36.8285,33.5903,33.5903,33.5903,31.959,31.959,31.959
2024-05-20,,,,,,,,,,,,,,,,36.3964,35.1602,36.5117,37.3159,40.2641,40.2641,36.8338,36.8338,36.8338,33.5955,33.5955,33.5955,31.9643,31.9643,31.9643
2024-05-21,,,,,,,,,,,,,,,,37.6654,35.3281,36.4304,37.3159,40.4632,40.4632,36.7745,36.7745,36.7745,33.5378,33.5378,33.5378,31.9065,31.9065,31.9065
2024-05-22,,,,,,,,,,,,,,,,35.4071,36.2285,37.3686,40.4608,40.4608,36.7723,36.7723,36.7723,33.534,33.534,33.534,31.905,31.905,31.905,33.7888
2024-05-23,,,,,,,,,,,,,,,,35.4748,36.2737,37.3686,40.4664,40.4664,36.9508,36.9508,36.9508,33.817,33.817,33.817,32.0738,32.0738,32.0738,33.9285
2024-05-24,,,,,,,,,,,,,,,,35.5688,36.3161,37.8691,40.9253,40.9253,36.9343,36.9343,36.9343,33.799,33.799,33.799,32.0618,32.0618,32.0618,33.933
2024-05-28,,,,,,,,,,,,,,,,35.3671,36.0477,37.8256,41.163,41.163,36.9523,36.9523,36.9523,33.8275,33.8275,33.8275,32.0828,32.0828,32.0828,33.9375
2024-05-29,,,,,,,,,,,,,,,,35.2894,35.8961,37.8331,41.085,41.085,36.9215,36.9215,36.9215,33.7975,33.7975,33.7975,32.0723,32.0723,32.0723,33.8918
2024-05-30,,,,,,,,,,,,,,,,35.2949,35.2502,37.6426,40.845,40.845,36.8965,36.8965,36.8965,33.7725,33.7725,33.7725,32.0473,32.0473,32.0473,33.8608
2024-05-31,,,,,,,,,,,,,,,,35.2222,35.2575,37.4021,39.5489,41.7884,36.8965,36.8965,36.8965,33.7725,33.7725,33.7725,32.0488,32.0488,32.0488,33.8593
2024-06-03,,,,,,,,,,,,,,,,35.0276,35.2459,37.3889,39.3326,41.721,36.7715,36.7715,36.7715,33.6975,33.6975,33.6975,31.9738,31.9738,31.9738,33.8343
2024-06-04,,,,,,,,,,,,,,,,34.0482,34.7449,36.9892,38.9744,40.5133,36.352,36.352,36.352,33.4355,33.4355,33.4355,31.7193,31.7193,31.7193,33.4933
2024-06-05,,,,,,,,,,,,,,,,33.7583,34.0916,37.0049,38.9902,40.8755,36.3505,36.3505,36.3505,33.4303,33.4303,33.4303,31.7155,31.7155,31.7155,33.5038
2024-06-06,,,,,,,,,,,,,,,,34.3007,34.2483,37.1104,39.0971,41.0698,36.4715,36.4715,36.4715,33.4998,33.4998,33.4998,31.76,31.76,31.76,33.6028
2024-06-07,,,,,,,,,,,,,,,,34.235,34.2643,36.9778,38.9608,41.1014,36.3735,36.3735,36.3735,33.4425,33.4425,33.4425,31.8115,31.8115,31.8115,33.7065
2024-06-10,,,,,,,,,,,,,,,,34.235,34.3378,36.9786,39.0426,41.2484,36.365,36.365,36.365,33.5875,33.5875,33.5875,31.903,31.903,31.903,33.8245
2024-06-11,,,,,,,,,,,,,,,,33.81,33.9775,36.8293,39.0671,40.8543,36.329,36.329,36.329,33.5553,33.5553,33.5553,31.8865,31.8865,31.8865,33.8193
2024-06-12,,,,,,,,,,,,,,,,34.0415,33.994,36.8422,39.1124,41.1238,36.3035,36.3035,36.3035,33.514,33.514,33.514,31.831,31.831,31.831,33.7195
2024-06-13,,,,,,,,,,,,,,,,33.5475,33.8573,36.463,38.7797,40.6052,36.301,36.301,36.301,33.5095,33.5095,33.5095,31.8043,31.8043,31.8043,33.7853
2024-06-14,,,,,,,,,,,,,,,,34.085,34.3777,36.6912,39.0259,40.8851,36.301,36.301,36.301,33.5095,33.5095,33.5095,31.8043,31.8043,31.8043,33.7853
2024-06-17,,,,,,,,,,,,,,,,33.8995,34.109,36.601,38.9402,40.8782,36.3048,36.3048,36.3048,33.5118,33.5118,33.5118,31.8043,31.8043,31.8043,33.7793
2024-06-18,,,,,,,,,,,,,,,,34.1257,34.1662,36.4225,38.7992,40.4844,36.5048,36.5048,36.5048,33.5118,33.5118,33.5118,31.8043,31.8043,31.8043,33.7793
2024-06-20,,,,,,,,,,,,,,,,34.3791,34.238,36.5442,38.8234,40.9267,36.8583,36.8583,36.8583,33.7815,33.7815,33.7815,32.0985,32.0985,32.0985,34.0758
2024-06-21,,,,,,,,,,,,,,,,33.9192,33.9957,36.5252,38.9508,40.7617,36.8583,36.8583,36.8583,33.7815,33.7815,33.7815,32.0985,32.0985,32.0985,34.0758
2024-06-24,,,,,,,,,,,,,,,,33.9897,36.448,38.8833,40.5532,36.9033,36.9033,36.9033,33.8258,33.8258,33.8258,32.1428,32.1428,32.1428,34.1223,34.1223
2024-06-25,,,,,,,,,,,,,,,,33.8731,36.4388,38.7216,40.7366,36.8063,36.8063,36.8063,33.7795,33.7795,33.7795,32.0965,32.0965,32.0965,34.0648,34.0648
2024-06-26,,,,,,,,,,,,,,,,33.9522,36.3752,38.6175,40.8306,36.5593,36.5593,36.5593,33.7233,33.7233,33.7233,32.1098,32.1098,32.1098,34.2438,34.2438
2024-06-27,,,,,,,,,,,,,,,,34.4154,36.5695,38.7585,40.8306,36.618,36.618,36.618,33.7233,33.7233,33.7233,32.1348,32.1348,32.1348,34.269,34.269
2024-06-28,,,,,,,,,,,,,,,,34.2366,36.6355,38.8253,40.7024,36.5625,36.5625,36.5625,33.6918,33.6918,33.6918,32.1183,32.1183,32.1183,34.3395,34.3395
